Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Month
2018-09,National,DIJON VILLE,PARIS LYON,101.0,415,2,,271,6.983333333333333,4.7,,60,24.1,3.9333333333333336,,39,3.9333333333333336,13,2,10.53,22.81,47.37,15.79,3.51,0.0,September
2018-09,National,PARIS LYON,MULHOUSE VILLE,167.0,297,2,,54,13.3,2.2,,41,35.666666666666664,5.833333333333333,,34,5.833333333333333,14,5,,,,,,,September
2018-09,National,PARIS LYON,NIMES,177.0,264,2,,63,13.716666666666667,3.05,,57,36.516666666666666,9.033333333333333,,0,9.033333333333333,22,0,21.05,17.54,15.79,40.35,5.26,0.0,September
2018-09,National,PARIS LYON,TOULON,237.0,266,5,,60,13.05,2.7333333333333334,,39,39.15,5.533333333333333,,39,5.533333333333333,21,7,28.95,15.79,10.53,34.21,2.63,7.89,September
2018-09,International,ITALIE,PARIS LYON,433.0,88,0,,0,5.866666666666667,5.183333333333334,,36,48.63333333333333,23.066666666666666,,0,23.066666666666666,18,8,,,,,,,September
2018-09,International,PARIS LYON,ZURICH,240.0,141,0,,32,10.433333333333334,2.1666666666666665,,19,49.95,8.883333333333333,,19,8.883333333333333,12,3,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,149.0,714,1,,96,0.0,30.616666666666667,,52,0.0,1.6166666666666667,,37,0.0,10,1,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,BREST,226.0,245,0,,37,6.483333333333333,0.6,,12,25.5,2.4,,12,2.4,2,0,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,POITIERS,99.0,477,0,,65,7.05,0.6333333333333333,,72,13.783333333333333,3.0833333333333335,,22,3.0833333333333335,4,0,,,,,,,September
2018-09,National,QUIMPER,PARIS MONTPARNASSE,228.0,246,0,,10,9.7,0.38333333333333336,,17,31.266666666666666,4.783333333333333,,17,4.783333333333333,5,0,,,,,,,September
2018-09,National,LILLE,MARSEILLE ST CHARLES,307.0,182,3,,50,6.333333333333333,1.8,,36,345.31666666666666,10.466666666666667,,0,10.466666666666667,18,6,,,,,,,September
2018-09,National,PARIS VAUGIRARD,NANTES,145.0,54,0,,4,5.45,0.06666666666666667,,7,35.21666666666667,6.133333333333334,,5,6.133333333333334,3,1,,,,,,,September
2018-09,National,PARIS LYON,GRENOBLE,184.0,231,1,,47,18.333333333333332,3.5,,42,37.0,8.533333333333333,,38,8.533333333333333,15,0,9.52,21.43,30.95,35.71,2.38,0.0,September
2018-09,National,PARIS LYON,MACON LOCHE,95.0,199,2,,36,19.116666666666667,3.3,,30,29.616666666666667,4.616666666666667,,0,4.616666666666667,9,3,,,,,,,September
2018-09,National,MACON LOCHE,PARIS LYON,100.0,195,0,,155,11.783333333333333,9.383333333333333,,46,0.0,7.633333333333333,,0,7.633333333333333,12,5,,,,,,,September
2018-09,National,PARIS LYON,MARSEILLE ST CHARLES,198.0,464,5,,82,15.016666666666667,2.3666666666666667,,56,42.65,6.666666666666667,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",56,6.666666666666667,34,10,25.0,25.0,8.93,35.71,1.79,3.57,September
2018-09,National,LYON PART DIEU,MONTPELLIER,0.0,292,0,,0,10.45,6.966666666666667,,70,35.5,9.333333333333334,,49,9.333333333333334,23,8,,,,,,,September
2018-09,International,ZURICH,PARIS LYON,245.0,137,0,,75,2.5833333333333335,1.75,,11,31.7,2.0833333333333335,,0,2.0833333333333335,7,0,37.5,12.5,37.5,12.5,0.0,0.0,September
2018-09,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.0,375,1,,41,0.0,0.5666666666666667,,48,20.133333333333333,3.85,,28,3.85,9,0,,,,,,,September
2018-09,National,ANGOULEME,PARIS MONTPARNASSE,130.0,262,0,,127,5.833333333333333,2.8833333333333333,,47,18.05,0.0,,15,4.883333333333333,6,1,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,LE MANS,59.0,419,0,,44,8.566666666666666,0.55,,57,12.683333333333334,1.95,,15,1.95,3,1,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,TOURS,78.0,176,0,,24,9.416666666666666,0.85,,32,0.0,4.35,,10,4.35,5,1,,,,,,,September
2018-09,National,DUNKERQUE,PARIS NORD,119.0,230,2,,9,14.9,0.6166666666666667,,18,28.433333333333334,4.366666666666666,,10,346.46666666666664,6,2,,,,,,,September
2018-09,National,BORDEAUX ST JEAN,PARIS VAUGIRARD,139.0,54,0,,7,8.45,0.9666666666666667,,3,42.38333333333333,2.783333333333333,"Soin matériel roulant, ralentissement forfaitaire, attente execution service voy, intervention SUGE, obstacle sur voies",3,346.46666666666664,0,1,33.33,33.33,0.0,33.33,0.0,0.0,September
2018-09,National,RENNES,PARIS VAUGIRARD,116.0,27,0,,2,2.2666666666666666,0.16666666666666666,,0,0.0,-0.31666666666666665,,0,-0.31666666666666665,0,0,,,,,,,September
2018-09,National,MARNE LA VALLEE,LYON PART DIEU,109.0,297,3,,181,10.083333333333334,6.316666666666666,,54,27.466666666666665,0.0,,35,6.583333333333333,17,6,,,,,,,September
2018-09,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,422,0,,121,9.366666666666667,30.616666666666667,,38,0.0,4.733333333333333,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",38,4.733333333333333,20,12,,,,,,,September
2018-09,National,MONTPELLIER,LYON PART DIEU,120.0,288,4,,107,13.716666666666667,5.25,,0,0.0,0.0,,41,7.65,19,0,16.07,30.36,32.14,16.07,3.57,1.79,September
2018-09,International,PARIS EST,STUTTGART,182.0,146,1,,28,9.166666666666666,1.75,,0,37.8,6.116666666666666,,11,6.116666666666666,4,2,20.0,10.0,20.0,50.0,0.0,0.0,September
2018-09,International,STUTTGART,PARIS EST,0.0,145,0,,135,5.383333333333334,5.033333333333333,,19,29.583333333333332,6.4,,18,6.4,0,3,,,,,,,September
2018-09,International,LAUSANNE,PARIS LYON,219.0,133,1,,0,4.116666666666666,3.05,,10,32.0,3.0166666666666666,,10,3.0166666666666666,4,1,,,,,,,September
2018-09,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.0,369,0,,191,0.0,3.0166666666666666,,41,22.566666666666666,4.133333333333334,,20,4.133333333333334,9,1,19.44,25.0,27.78,13.89,13.89,0.0,September
2018-09,National,BREST,PARIS MONTPARNASSE,230.0,265,2,,9,27.0,0.9166666666666666,,17,32.11666666666667,4.766666666666667,,17,4.766666666666667,5,1,,,,,,,September
2018-09,National,LAVAL,PARIS MONTPARNASSE,91.0,196,0,,80,4.15,1.7666666666666666,,28,17.466666666666665,3.9,,13,3.9,1,1,,,,,,,September
2018-09,National,POITIERS,PARIS MONTPbRNASSE,100.0,435,0,,184,5.966666666666667,2.4833333333333334,,97,15.333333333333334,4.55,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 4 : un rail cassé à l'entré de Paris-Montparnasse  nécessitant une limitation de vitesse sur la zone (60 TGV retardés pour 648 minutes perdues), 
- le 12 : une  aiguille défaillante à l'entrée de Paris-Montparnasse  nécessitant une limitation de vitesse (44 TGV retardés pour  364 minutes perdues) , 
- le 19 : un incident caténaire dans le tunnel de Massy (28 TGV pour 613 minutes perdues),  
- le 25 : un décontrôle d'aiguille vers St-Pierre-des-Corps empêche la circulation des TGV de la ligne à grande vitesse Atlantique vers la ligne à grande vitesse St-Pierre-des-Corps - Bordeaux (16 TGV pour 387 minutes perdues),  
- le 26 : un bagage abandonné dans un TGV à Paris-Montparnasse impose un périmètre de sécurité sur plusieurs voies de départ (11 TGV pour 174 minutes perdues), 
- le 27 : une défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique (25 TGV pour 602 minutes perdues) et un dérangement des installations vers Maillé, entre St-Pierre-des-Corps et Poitiers (9 TGV pour 171 minutes perdues).",23,4.55,9,3,,,,,,,September
2018-09,National,RENNES,PARIS MONTPARNASSE,104.0,558,2,,0,6.0,30.616666666666667,,49,21.75,4.183333333333334,,33,4.183333333333334,6,2,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,67.0,358,0,,0,7.416666666666667,30.616666666666667,,61,14.833333333333334,3.4,,15,3.4,6,0,,,,,,,September
2018-09,National,RENNES,LYON PART DIEU,0.0,82,0,,32,5.5,0.0,,15,35.233333333333334,8.433333333333334,,15,8.433333333333334,7,2,14.29,14.29,21.43,42.86,0.0,7.14,September
2018-09,National,PARIS EST,STRASBOURG,113.0,474,7,,0,11.933333333333334,1.8,,37,27.816666666666666,2.4166666666666665,,30,2.4166666666666665,0,0,,,,,,,September
2018-09,National,PARIS NORD,DOUAI,72.0,190,2,,26,13.35,1.6166666666666667,,42,345.31666666666666,0.0,"Secteur dominant des dérangements avec  l’arrachement caténaire entre Pierrefitte et St Denis le dimanche 23 qui  a été fortement pénalisant car il a été aggravé par un envahissement de personnes dans les emprises, 53 trains Voyages ont été concernés pour 2118 minutes perdues. Pour le reste il s’agit de dérangements de zones, d’appareils de voie ou de passages à niveau. Pour le secteur Nord,  l’incident du passage à niveau 149 à Arneke le dimanche 26 est marquant avec un vrai défaut technique, incident qui a coûté 9 TGV pour 81 minutes perdues.
Le premier secteur de l’irrégularité Matériel est classé sous la dénomination « autres incidents », en exemple le TGV 7000 du vendredi 07 qui génère un manque tension en sous station de Gonesse, avec présomption de rupture d’archet (11 Tgv concernés pour 142 minutes), le second secteur concerne directement tous les types de pannes (bloc moteur, portes, veille automatique, compresseur, etc.). Enfin la tension parc est apparente pour le secteur Produit train, avec une dominante de mises à quai tardives du chantier Landy à Paris Nord, il s’agit pour cette période d’une quinzaine de trains relevés avec conséquences sur la ponctualité du chantier Paris Nord. Les technicentres subissent aussi de gros aléas de casses TGV, en exemples le TGV 7385 qui heurte un véhicule à Esquelbecq (secteur Nord), rame immobilisée plusieurs semaines en réparation, ou le TGV 7169 qui heurte un Ter à Valenciennes dans le chantier de remisage.
Néanmoins, on  compte beaucoup sur le plan d’actions mené depuis début septembre au technicentre du Landy pour redresser la disponibilité des rames. Les effets positifs sur les restrictions se font déjà sentir!",12,3.8333333333333335,6,1,10.53,26.32,31.58,18.42,13.16,0.0,September
2018-09,National,PARIS NORD,LILLE,63.0,543,7,,99,15.366666666666667,2.716666666666667,,96,19.933333333333334,58.46666666666667,,35,3.9333333333333336,18,6,,,,,,,September
2018-09,National,TOURCOING,MARSEILLE ST CHARLES,304.0,30,0,,2,93.0,6.2,,0,76.96666666666667,13.966666666666667,"NRMT, Atten7e Correspondance, Incident lié aux portes, D2tresse matériel roulant",5,13.966666666666667,4,1,,,,,,,September
2018-09,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,215.0,310,0,,146,12.983333333333333,6.266666666666667,,51,53.15,10.966666666666667,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",0,0.0,30,12,,,,,,,September
2018-09,National,AIX EN PROVENCE TGV,PARIS LYON,183.0,389,1,,188,6.7,3.3166666666666664,,32,0.0,4.683333333333334,,32,4.683333333333334,0,10,,,,,,,September
2018-09,National,PARIS LYON,BELLEGARDE (AIN),160.0,209,0,,46,14.55,2.9833333333333334,,37,33.516666666666666,7.516666666666667,,23,7.516666666666667,0,2,13.89,13.89,27.78,41.67,2.78,0.0,September
2018-09,National,BELLEGARDE (AIN),PARIS LYON,163.0,229,1,,71,6.466666666666667,2.066666666666667,,26,24.066666666666666,2.95,,18,2.95,0,1,,,,,,,September
2018-09,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,182,0,,30,14.766666666666667,2.216666666666667,,31,25.983333333333334,6.15,,23,0.0,7,3,6.45,12.9,29.03,41.94,6.45,3.23,September
2018-09,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,184.0,172,1,,0,25.966666666666665,5.55,,56,31.166666666666668,11.4,,0,11.4,17,5,1.82,49.09,16.36,27.27,3.64,1.82,September
2018-09,National,GRENOBLE,PARIS LYON,183.0,235,0,,35,0.0,1.1166666666666667,,34,30.916666666666668,5.466666666666667,,34,346.46666666666664,15,4,16.13,25.81,25.81,19.35,6.45,6.45,September
2018-09,National,MULHOUSE VILLE,PARIS LYON,173.0,310,2,,150,118.28333333333333,3.5166666666666666,,42,26.25,3.4833333333333334,,29,3.4833333333333334,13,0,,,,,,,September
2018-09,National,NIMES,PARIS LYON,176.0,310,3,,195,10.516666666666667,6.8,,53,50.31666666666667,8.783333333333333,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",41,8.783333333333333,0,13,30.77,28.85,17.31,13.46,3.85,5.77,September
2018-09,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,512,6,,307,10.166666666666666,6.266666666666667,,130,345.31666666666666,11.416666666666666,,106,11.416666666666666,47,20,17.21,17.21,34.43,20.49,4.1,6.56,September
2018-09,International,GENEVE,PARIS LYON,194.0,220,1,,0,2.8666666666666667,2.0,,18,29.066666666666666,3.05,,17,3.05,4,1,,,,,,,September
2018-09,International,PARIS LYON,LAUSANNE,221.0,136,0,,21,11.583333333333334,1.5166666666666666,,21,32.93333333333333,7.433333333333334,,21,7.433333333333334,9,2,10.53,0.0,57.89,26.32,5.26,0.0,September
2018-09,National,PARIS MONTPARNASSE,ANGOULEME,133.0,232,0,,38,7.283333333333333,0.9166666666666666,,0,21.1,3.6833333333333336,,17,3.6833333333333336,0,2,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,LAVAL,89.0,206,0,,15,118.28333333333333,0.13333333333333333,,0,9.9,2.4166666666666665,,0,2.4166666666666665,0,0,0.0,25.0,25.0,50.0,0.0,0.0,September
2018-09,National,PARIS MONTPARNASSE,QUIMPER,227.0,251,1,,38,118.28333333333333,0.6333333333333333,,19,34.68333333333333,3.4166666666666665,,19,0.0,7,2,,,,,,,September
2018-09,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262.0,171,0,,24,8.616666666666667,0.9,,27,28.983333333333334,7.516666666666667,,27,7.516666666666667,9,1,,,,,,,September
2018-09,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,263.0,178,0,,13,5.516666666666667,0.0,,25,32.016666666666666,7.0,,25,7.0,10,1,32.0,32.0,8.0,24.0,0.0,4.0,September
2018-09,National,PARIS EST,REIMS,46.0,206,1,,0,7.283333333333333,0.0,,0,11.5,2.1666666666666665,"01-sept : 2726?Raté ouverture PN à Amagne (18’) + 2720? LTV 40 Amagne (20’)
02-sept : LTV Amagne? 2754 (16’) et 2720 (6’)
03-sept : 2760? Attente correspondance à Reims (10’) + 2714? LTV Amagne (7’)
04-sept : 2714? LTV Amagne (13’)
05-sept : LTV Amagne? 2714 (16’) et 2722 (10’)
06-sept : LTV Amagne? 2714 (17’) et 2722 (6’) + Attente correspondance à Reims (6‘) + Dérangement Galite? 2760 (6’)
07-sept : 2714? Travaux restitution tardive Amagne (10’) + LTV Amagne (14’) + Pb Galite (7’)
08-sept : 2720? LTV Amagne (8’)
09-sept : LTV Amagne? 2720 (10’) + 2754 (15’) + Non-respect marche tracée à Pantin? 2762 (15’)
10-sept : LTV Amagne? 2722 (17’) et 2714 (17’)
11-sept : LTV Amagne? 2714 (18’), 2760 (6’), 2722 (10’) + Retard sur un autre réseau?2712 (13‘)
12-sept : 2738? Fuite d’air et pb essai (10’) + LTV Amagne ? 2714(21’) + 2722 (6’)
13-sept : LTV Amagne? 2714(15’) et 2722 (17’) + Attente correspondance à Reims? 2760 (11’)
14-sept : LTV Amagne ? 2714 (23’) + Animaux sur les voies à Launois? 2722 (6’)
15-sept : Dérangement installation à Rethel? 2720 (44’) + LTV Amagne ? 2726 (17’)
16-sept : LTV Amagne? 2754 (8’), 2720 (10’), 2766 (10’)
17-sept : LTV Amagne? 2722 (13’) et 2714 (13’) + Essais conducteur ? 2760 (15’)
18-sept : DBC à Villers Agron? 2714 (24’) et 2712 (27’)
21-sept : 2762? Arrêt prolongé à Maison Blanche (10’)
22-sept : LTV Amagne ? 2720 (7‘)
24-sept : LTV Amagne? 2714 (25‘) et 2722 (6‘) + Malaise voyageur? 2722 (14’)
25-sept : Demande de secours en gare de Reims? 2714 (30’)
28-sept : Alarme porte ouverte à Vaires? 2762 (23‘)",6,2.1666666666666665,1,0,15.79,5.26,21.05,47.37,10.53,0.0,September
2018-09,National,PARIS NORD,ARRAS,53.0,281,7,,44,13.716666666666667,2.066666666666667,,44,19.35,3.5166666666666666,,0,3.5166666666666666,8,1,,,,,,,September
2018-09,National,PARIS VAUGIRARD,RENNES,124.0,27,0,,3,3.5166666666666666,-0.01666666666666672,,2,0.0,2.7,,1,2.7,0,0,0.0,0.0,50.0,50.0,0.0,0.0,September
2018-09,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,214.0,300,2,,68,21.466666666666665,4.766666666666667,,44,50.266666666666666,8.316666666666666,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",44,346.46666666666664,18,12,,,,,,,September
2018-09,National,LYON PART DIEU,PARIS LYON,120.0,615,0,,377,5.216666666666667,3.3166666666666664,,70,19.566666666666666,2.9166666666666665,,42,2.9166666666666665,10,0,,,,,,,September
2018-09,National,PARIS LYON,MONTPELLIER,0.0,260,2,,62,13.883333333333333,3.0833333333333335,,0,43.583333333333336,0.0,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",49,8.9,24,8,,,,,,,September
2018-09,,MONTPELLIER,PARIS LYON,206.0,308,3,,0,0.0,4.916666666666667,,40,345.31666666666666,8.766666666666667,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",40,8.766666666666667,27,13,38.46,30.77,12.82,10.26,5.13,2.56,September
2018-09,National,PARIS LYON,PERPIGNAN,307.0,172,0,,0,13.966666666666667,2.783333333333333,,33,43.78333333333333,9.533333333333333,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",33,9.533333333333333,19,0,21.21,27.27,21.21,27.27,3.03,0.0,September
2018-09,National,TOULON,PARIS LYON,237.0,283,0,,126,12.2,5.55,,36,64.16666666666667,8.633333333333333,"Accident de personne à chevry, restitution tardive tx Heyrieux, déraillement bourreuse à Vénissieux, incendie sous station de manduel",36,8.633333333333333,0,16,33.33,36.11,11.11,16.67,0.0,2.78,September
2018-09,National,MARSEILLE ST CHARLES,LYON PART DIEU,108.0,533,9,,144,10.666666666666666,2.966666666666667,,93,31.366666666666667,5.233333333333333,,63,5.233333333333333,0,10,,,,,,,September
2018-09,International,PARIS LYON,GENEVE,0.0,201,0,,42,12.85,2.466666666666667,,21,43.86666666666667,3.8833333333333333,,20,3.8833333333333333,9,2,5.88,5.88,23.53,58.82,5.88,0.0,September
2018-09,International,MARSEILLE ST CHARLES,MADRID,0.0,30,0,,0,3.5,0.7333333333333333,,2,38.5,0.26666666666666666,,2,0.0,2,0,,,,,,,September
2018-09,International,PARIS LYON,BARCELONA,381.0,60,0,,16,14.583333333333334,3.65,,15,44.8,0.0,,15,13.516666666666667,8,2,13.33,13.33,6.67,46.67,13.33,6.67,September
2018-10,National,BREST,PARIS MONTPTRNASSE,231.0,270,2,,11,10.283333333333333,0.4166666666666667,,29,33.11666666666667,5.783333333333333,,0,346.46666666666664,0,3,,,,,,,October
2018-10,National,PARIS MONTPARNASSE,LAVAL,90.0,201,0,,0,5.216666666666667,0.31666666666666665,,17,0.0,0.0,,0,2.9,0,0,,,,,,,October
2018-10,National,PARIS MONTPARNASSE,QUIMPER,227.0,240,1,,32,10.233333333333333,0.9166666666666666,,22,59.15,0.0,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 5 : un incendie aux abords  des voies à Montfort le Genois (13 TGV retardés pour 238 minutes perdues), 
- le 10 : une défaillance électrique entre Massy et Marcoussis (23 TGV retardés pour  308 minutes perdues), 
- le 11 : une restitution tardive de travaux suite à la panne d'un train de travaux sur la ligne à grande vitesse Atlantique (21 TGV pour 431 minutes perdues),  
- le 14 : une personne dans les voies à Rennes est électrisée (15 TGV pour 291 minutes perdues), 
- le 15 : une personne  dans les voies à St-Cyr  du Gaultsur la ligne à grande vitesse Atlantique nécessite l'interruption des circulations ( 32 TGV pour 620 minutes perdues),
- le 16 : évacuation de la gare de Rennes pour une forte odeur de gaz (17 TGV pour 1112 minutes perdues),
- le 24 : un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique (40 TGV pour 1025 minutes perdues).",22,6.5,13,7,50.0,18.18,0.0,18.18,13.64,0.0,October
